na_prior,t1_prior,t2_prior,equilibrium,11,12,21,22,e1,e2,p,we1,we2,wp,ae1,ae2,ap,payoff,uniform
0.02,0.6468,0.3332,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.743435789474,1.99102777778
0.02,0.6566,0.3234,nash,0.0,0.2579145091,0.0,0.7420854909,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.813291333337,1.39449899631
0.02,0.6566,0.3234,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.740650526316,1.99102777778
0.02,0.6664,0.3136,nash,0.0,0.2511804722,0.0,0.7488195278,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.809665333337,1.38392098519
0.02,0.6664,0.3136,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.737865263158,1.99102777778
0.02,0.6762,0.3038,nash,0.0,0.2446416248,0.0,0.7553583752,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.806039333343,1.3733429741
0.02,0.6762,0.3038,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.73508,1.99102777778
0.02,0.686,0.294,nash,0.0,0.2382896016,0.0,0.7617103984,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.802413333347,1.362764963
0.02,0.686,0.294,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.732294736842,1.99102777778
0.02,0.6958,0.2842,nash,0.0,0.2321165086,0.0,0.7678834914,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.798787333341,1.35218695187
0.02,0.6958,0.2842,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.729509473684,1.99102777778
0.02,0.7056,0.2744,nash,0.0,0.2261148904,0.0,0.7738851096,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.795161333333,1.34160894074
0.02,0.7056,0.2744,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.726724210526,1.99102777778
0.02,0.7154,0.2646,nash,0.0,0.2202777001,0.0,0.7797222999,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.791535333327,1.33103092961
0.02,0.7154,0.2646,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.723938947368,1.99102777778
0.02,0.7252,0.2548,nash,0.0,0.2145982717,0.0,0.7854017283,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.787909333321,1.32045291849
0.02,0.7252,0.2548,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.721153684211,1.99102777778
0.02,0.735,0.245,nash,0.0,0.2090702948,0.0,0.7909297052,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.784283333338,1.30987490742
0.02,0.735,0.245,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.718368421053,1.99102777778
0.02,0.7448,0.2352,nash,0.0,0.2036877909,0.0,0.7963122091,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.780657333331,1.29929689629
0.02,0.7448,0.2352,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.715583157895,1.99102777778
0.02,0.7546,0.2254,nash,0.0,0.1984450923,0.0,0.8015549077,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.777031333326,1.28871888517
0.02,0.7546,0.2254,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.712797894737,1.99102777778
0.02,0.7644,0.2156,nash,0.0,0.1933368219,0.0,0.8066631781,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.773405333331,1.27814087407
0.02,0.7644,0.2156,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.710012631579,1.99102777778
0.02,0.7742,0.2058,nash,0.0,0.1883578748,0.0,0.8116421252,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.769779333335,1.26756286297
0.02,0.7742,0.2058,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.707227368421,1.99102777778
0.02,0.784,0.196,nash,0.0,0.1835034014,0.0,0.8164965986,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.766153333347,1.25698485189
0.02,0.784,0.196,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.704442105263,1.99102777778
0.02,0.7938,0.1862,nash,0.0,0.1787687915,0.0,0.8212312085,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.762527333345,1.24640684077
0.02,0.7938,0.1862,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.701656842105,1.99102777778
0.02,0.8036,0.1764,nash,0.0,0.1741496599,0.0,0.8258503401,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.758901333346,1.23582882966
0.02,0.8036,0.1764,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.698871578947,1.99102777778
0.02,0.8134,0.1666,nash,0.0,0.1696418326,0.0,0.8303581674,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.755275333321,1.22525081849
0.02,0.8134,0.1666,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.696086315789,1.99102777778
0.02,0.8232,0.1568,nash,0.0,0.1652413346,0.0,0.8347586654,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.751649333323,1.21467280738
0.02,0.8232,0.1568,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.693301052632,1.99102777778
0.02,0.833,0.147,nash,0.0,0.1609443778,0.0,0.8390556222,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.748023333351,1.20409479634
0.02,0.833,0.147,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.690515789474,1.99102777778
0.02,0.8428,0.1372,nash,0.0,0.1567473501,0.0,0.8432526499,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.744397333332,1.19351678518
0.02,0.8428,0.1372,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.687730526316,1.99102777778
0.02,0.8526,0.1274,nash,0.0,0.1526468058,0.0,0.8473531942,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.740771333315,1.18293877403
0.02,0.8526,0.1274,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.684945263158,1.99102777778
0.02,0.8624,0.1176,nash,0.0,0.1486394558,0.0,0.8513605442,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.73714533334,1.17236076298
0.02,0.8624,0.1176,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.68216,1.99102777778
0.02,0.8722,0.1078,nash,0.0,0.1447221585,0.0,0.8552778415,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.733519333323,1.16178275183
0.02,0.8722,0.1078,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.679374736842,1.99102777778
0.02,0.882,0.098,nash,0.0,0.1408919123,0.0,0.8591080877,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.729893333326,1.15120474072
0.02,0.882,0.098,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.676589473684,1.99102777778
0.02,0.8918,0.0882,nash,0.0,0.1371458473,0.0,0.8628541527,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.726267333314,1.14062672958
0.02,0.8918,0.0882,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.673804210526,1.99102777778
0.02,0.9016,0.0784,nash,0.0,0.1334812186,0.0,0.8665187814,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.722641333343,1.13004871854
0.02,0.9016,0.0784,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.671018947368,1.99102777778
0.02,0.9114,0.0686,nash,0.0,0.129895399,0.0,0.870104601,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.719015333326,1.11947070739
0.02,0.9114,0.0686,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.668233684211,1.99102777778
0.02,0.9212,0.0588,nash,0.0,0.1280937907,0.0,0.8719062093,0.0,0.0,0.0,0.9444444444,0.0,0.0555555556,0.0,0.0,0.0,0.715939999997,1.11059233333
0.02,0.9212,0.0588,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.665448421053,1.99102777778
0.02,0.931,0.049,nash,0.0,0.126745435,0.0,0.873254565,0.0,0.0,0.0,0.9444444444,0.0,0.0555555556,0.0,0.0,0.0,0.712999999994,1.10213166665
0.02,0.931,0.049,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.662663157895,1.99102777778
0.02,0.9408,0.0392,nash,0.0,0.1254251701,0.0,0.8745748299,0.0,0.0,0.0,0.9444444444,0.0,0.0555555556,0.0,0.0,0.0,0.710060000012,1.09367100003
0.02,0.9408,0.0392,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.659877894737,1.99102777778
0.02,0.9506,0.0294,nash,0.0,0.1241321271,0.0,0.8758678729,0.0,0.0,0.0,0.9444444444,0.0,0.0555555556,0.0,0.0,0.0,0.707120000009,1.08521033336
0.02,0.9506,0.0294,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.657092631579,1.99102777778
0.02,0.9604,0.0196,nash,0.0,0.1228654727,0.0,0.8771345273,0.0,0.0,0.0,0.9444444444,0.0,0.0555555556,0.0,0.0,0.0,0.704179999992,1.07674966665
0.02,0.9604,0.0196,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.654307368421,1.99102777778
0.02,0.9702,0.0098,nash,0.0,0.1216244073,0.0,0.8783755927,0.0,0.0,0.0,0.9444444444,0.0,0.0555555556,0.0,0.0,0.0,0.701239999985,1.06828899996
0.02,0.9702,0.0098,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.651522105263,1.99102777778
0.02,0.98,0.0,nash,0.0,0.1204081633,0.0,0.8795918367,0.0,0.0,0.0,0.9444444444,0.0,0.0555555556,0.0,0.0,0.0,0.698300000014,1.05982833337
0.02,0.98,0.0,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.648736842105,1.99102777778
0.03,0.0,0.97,nash,0.2585910653,0.7414089347,0.0,0.0,0.0,0.0,0.0,0.8204193254,0.1795806746,0.0,0.0,0.0,0.0,0.96404166667,1.82149467593
0.03,0.0,0.97,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.869409090909,1.97751388889
0.03,0.0097,0.9603,nash,0.2511020862,0.7488979138,0.0,0.0,0.0,0.0,0.0,0.8204413024,0.1795586976,0.0,0.0,0.0,0.0,0.964041666683,1.82149467594
0.03,0.0097,0.9603,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.873068636364,1.97751388889
0.03,0.0194,0.9506,nash,0.2434602707,0.7565397293,0.0,0.0,0.0,0.0,0.0,0.8204637153,0.1795362847,0.0,0.0,0.0,0.0,0.964041666664,1.82149467592
0.03,0.0194,0.9506,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.876728181818,1.97751388889
0.03,0.0291,0.9409,nash,0.2356608921,0.7643391079,0.0,0.0,0.0,0.0,0.0,0.8204865773,0.1795134227,0.0,0.0,0.0,0.0,0.964041666683,1.82149467594
0.03,0.0291,0.9409,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.880387727273,1.97751388889
0.03,0.0388,0.9312,nash,0.2276990263,0.7723009737,0.0,0.0,0.0,0.0,0.0,0.8205099021,0.1794900979,0.0,0.0,0.0,0.0,0.964041666651,1.82149467592
0.03,0.0388,0.9312,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.884047272727,1.97751388889
0.03,0.0485,0.9215,nash,0.2195695424,0.7804304576,0.0,0.0,0.0,0.0,0.0,0.8205337038,0.1794662962,0.0,0.0,0.0,0.0,0.964041666662,1.82149467592
0.03,0.0485,0.9215,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.887706818182,1.97751388889
0.03,0.0582,0.9118,nash,0.2112670907,0.7887329093,0.0,0.0,0.0,0.0,0.0,0.8205579973,0.1794420027,0.0,0.0,0.0,0.0,0.964041666654,1.82149467592
0.03,0.0582,0.9118,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.891366363636,1.97751388889
0.03,0.0679,0.9021,nash,0.2027860917,0.7972139083,0.0,0.0,0.0,0.0,0.0,0.8205827978,0.1794172022,0.0,0.0,0.0,0.0,0.964041666663,1.82149467592
0.03,0.0679,0.9021,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.895025909091,1.97751388889
0.03,0.0776,0.8924,nash,0.1941207231,0.8058792769,0.0,0.0,0.0,0.0,0.0,0.8206081215,0.1793918785,0.0,0.0,0.0,0.0,0.964041666652,1.82149467592
0.03,0.0776,0.8924,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.898685454545,1.97751388889
0.03,0.0873,0.8827,nash,0.1852649069,0.8147350931,0.0,0.0,0.0,0.0,0.0,0.820633985,0.179366015,0.0,0.0,0.0,0.0,0.964041666662,1.82149467592
0.03,0.0873,0.8827,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.818181818182,0.181818181818,0.0,0.0,0.0,0.0,0.902345,1.97751388889
0.03,0.097,0.873,nash,0.1762122948,0.8237877052,0.0,0.0,0.0,0.0,0.0,0.8206604059,0.1793395941,0.0,0.0,0.0,0.0,0.964041666677,1.82149467593
0.03,0.097,0.873,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.900168421053,1.97751388889
0.03,0.1067,0.8633,nash,0.1669562531,0.8330437469,0.0,0.0,0.0,0.0,0.0,0.8206874024,0.1793125976,0.0,0.0,0.0,0.0,0.964041666655,1.82149467592
0.03,0.1067,0.8633,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.897411578947,1.97751388889
0.03,0.1164,0.8536,nash,0.1574898469,0.8425101531,0.0,0.0,0.0,0.0,0.0,0.8207149934,0.1792850066,0.0,0.0,0.0,0.0,0.964041666659,1.82149467592
0.03,0.1164,0.8536,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.894654736842,1.97751388889
0.03,0.1261,0.8439,nash,0.1478058222,0.8521941778,0.0,0.0,0.0,0.0,0.0,0.8207431988,0.1792568012,0.0,0.0,0.0,0.0,0.964041666675,1.82149467593
0.03,0.1261,0.8439,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.891897894737,1.97751388889
0.03,0.1358,0.8342,nash,0.1378965875,0.8621034125,0.0,0.0,0.0,0.0,0.0,0.8207720394,0.1792279606,0.0,0.0,0.0,0.0,0.964041666651,1.82149467592
0.03,0.1358,0.8342,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.889141052632,1.97751388889
0.03,0.1455,0.8245,nash,0.1277541945,0.8722458055,0.0,0.0,0.0,0.0,0.0,0.8208015369,0.1791984631,0.0,0.0,0.0,0.0,0.964041666679,1.82149467593
0.03,0.1455,0.8245,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.886384210526,1.97751388889
0.03,0.1552,0.8148,nash,0.1173703158,0.8826296842,0.0,0.0,0.0,0.0,0.0,0.820831714,0.179168286,0.0,0.0,0.0,0.0,0.964041666659,1.82149467592
0.03,0.1552,0.8148,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.883627368421,1.97751388889
0.03,0.1649,0.8051,nash,0.1067362232,0.8932637768,0.0,0.0,0.0,0.0,0.0,0.8208625943,0.1791374057,0.0,0.0,0.0,0.0,0.964041666654,1.82149467592
0.03,0.1649,0.8051,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.880870526316,1.97751388889
0.03,0.1746,0.7954,nash,0.0958427626,0.9041572374,0.0,0.0,0.0,0.0,0.0,0.8208942029,0.1791057971,0.0,0.0,0.0,0.0,0.964041666681,1.82149467593
0.03,0.1746,0.7954,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.878113684211,1.97751388889
0.03,0.1843,0.7857,nash,0.0846803275,0.9153196725,0.0,0.0,0.0,0.0,0.0,0.8209265658,0.1790734342,0.0,0.0,0.0,0.0,0.96404166666,1.82149467592
0.03,0.1843,0.7857,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.875356842105,1.97751388889
0.03,0.194,0.776,nash,0.0732388316,0.9267611684,0.0,0.0,0.0,0.0,0.0,0.8209597103,0.1790402897,0.0,0.0,0.0,0.0,0.964041666662,1.82149467592
0.03,0.194,0.776,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.8726,1.97751388889
0.03,0.2037,0.7663,nash,0.0615076776,0.9384923224,0.0,0.0,0.0,0.0,0.0,0.820993665,0.179006335,0.0,0.0,0.0,0.0,0.964041666671,1.82149467593
0.03,0.2037,0.7663,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.869843157895,1.97751388889
0.03,0.2134,0.7566,nash,0.0494757247,0.9505242753,0.0,0.0,0.0,0.0,0.0,0.8210284601,0.1789715399,0.0,0.0,0.0,0.0,0.964041666657,1.82149467592
0.03,0.2134,0.7566,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.867086315789,1.97751388889
0.03,0.2231,0.7469,nash,0.0371312536,0.9628687464,0.0,0.0,0.0,0.0,0.0,0.8210641271,0.1789358729,0.0,0.0,0.0,0.0,0.964041666659,1.82149467592
0.03,0.2231,0.7469,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.864329473684,1.97751388889
0.03,0.2328,0.7372,nash,0.024461928,0.975538072,0.0,0.0,0.0,0.0,0.0,0.8211006992,0.1788993008,0.0,0.0,0.0,0.0,0.964041666662,1.82149467592
0.03,0.2328,0.7372,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.861572631579,1.97751388889
0.03,0.2425,0.7275,nash,0.0114547537,0.9885452463,0.0,0.0,0.0,0.0,0.0,0.8211382114,0.1788617886,0.0,0.0,0.0,0.0,0.96404166666,1.82149467592
0.03,0.2425,0.7275,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.858815789474,1.97751388889
0.03,0.2522,0.7178,nash,0.0,0.9934972244,0.0,0.0065027756,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.963535999997,1.8200195111
0.03,0.2522,0.7178,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.856058947368,1.97751388889
0.03,0.2619,0.7081,nash,0.0,0.9492936235,0.0,0.0507063765,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.959946999998,1.80954943888
0.03,0.2619,0.7081,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.853302105263,1.97751388889
0.03,0.2716,0.6984,nash,0.0,0.9082474227,0.0,0.0917525773,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.956358000002,1.79907936667
0.03,0.2716,0.6984,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.850545263158,1.97751388889
0.03,0.2813,0.6887,nash,0.0,0.8700319943,0.0,0.1299680057,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.952768999999,1.78860929444
0.03,0.2813,0.6887,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.847788421053,1.97751388889
0.03,0.291,0.679,nash,0.0,0.8343642612,0.0,0.1656357388,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.949180000004,1.77813922223
0.03,0.291,0.679,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.845031578947,1.97751388889
0.03,0.3007,0.6693,nash,0.0,0.8009976721,0.0,0.1990023279,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.945591,1.76766915
0.03,0.3007,0.6693,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.842274736842,1.97751388889
0.03,0.3104,0.6596,nash,0.0,0.7697164948,0.0,0.2302835052,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.942001999994,1.75719907776
0.03,0.3104,0.6596,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.839517894737,1.97751388889
0.03,0.3201,0.6499,nash,0.0,0.7403311465,0.0,0.2596688535,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.938412999998,1.74672900555
0.03,0.3201,0.6499,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.836761052632,1.97751388889
0.03,0.3298,0.6402,nash,0.0,0.7126743481,0.0,0.2873256519,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.934824000001,1.73625893334
0.03,0.3298,0.6402,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.834004210526,1.97751388889
0.03,0.3395,0.6305,nash,0.0,0.6865979381,0.0,0.3134020619,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.931234999994,1.72578886109
0.03,0.3395,0.6305,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.831247368421,1.97751388889
0.03,0.3492,0.6208,nash,0.0,0.6619702176,0.0,0.3380297824,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.927645999994,1.71531878887
0.03,0.3492,0.6208,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.828490526316,1.97751388889
0.03,0.3589,0.6111,nash,0.0,0.6386737253,0.0,0.3613262747,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.924057000004,1.70484871668
0.03,0.3589,0.6111,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.825733684211,1.97751388889
0.03,0.3686,0.6014,nash,0.0,0.6166033641,0.0,0.3833966359,0.0,0.0,0.0,0.9473684211,0.0526315789,0.0,0.0,0.0,0.0,0.920468000003,1.69437864445
0.03,0.3686,0.6014,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.947368421053,0.0526315789474,0.0,0.0,0.0,0.0,0.822976842105,1.97751388889
